date,source_currency,target_currency,exchange_rate_to_target
2018-11-02,GBP,TRY,7.1172186184
2018-11-02,GBP,USD,1.2993057926
2018-11-02,GBP,ZAR,18.6320701036
2018-11-02,USD,AUD,1.3874047473
2018-11-02,USD,BGN,1.7130594727
2018-11-02,USD,BRL,3.6966803889
2018-11-02,USD,CAD,1.3099763511
2018-11-02,USD,CHF,1.0004379434
2018-11-02,USD,CNY,6.894280459
2018-11-02,USD,CZK,22.5821143908
2018-11-02,USD,DKK,6.5343785583
2018-11-02,USD,EUR,0.8758868354
2018-11-02,USD,GBP,0.7696417623
2018-11-02,USD,HKD,7.8296400105
2018-11-02,USD,HRK,6.5159849347
2018-11-02,USD,HUF,281.7027240081
2018-11-02,USD,IDR,14917.9994744679
2018-11-02,USD,ILS,3.6927388981
2018-11-02,USD,INR,72.4432863274
2018-11-02,USD,ISK,120.9599719716
2018-11-02,USD,JPY,112.8930542174
2018-11-02,USD,KRW,1117.8505737059
2018-11-02,USD,MXN,20.0051677323
2018-11-02,USD,MYR,4.1589734606
2018-11-02,USD,NOK,8.3334501182
2018-11-02,USD,NZD,1.5024962775
2018-11-02,USD,PHP,53.1601997022
2018-11-02,USD,PLN,3.7840063064
2018-11-02,USD,RON,4.0826837173
2018-11-02,USD,RUB,65.96540247
2018-11-02,USD,SEK,9.0324078129
2018-11-02,USD,SGD,1.37391609
2018-11-02,USD,THB,32.8799159149
2018-11-02,USD,TRY,5.47770868
2018-11-02,USD,USD,1.0
2018-11-02,USD,ZAR,14.3400192695
2018-11-05,EUR,AUD,1.5803
2018-11-05,EUR,BGN,1.9558
2018-11-05,EUR,BRL,4.2253
2018-11-05,EUR,CAD,1.4887
2018-11-05,EUR,CHF,1.1437
2018-11-05,EUR,CNY,7.878
2018-11-05,EUR,CZK,25.846
2018-11-05,EUR,DKK,7.4596
2018-11-05,EUR,GBP,0.87535
2018-11-05,EUR,HKD,8.9047
2018-11-05,EUR,HRK,7.4383
2018-11-05,EUR,HUF,322.44
2018-11-05,EUR,IDR,17027.71
2018-11-05,EUR,ILS,4.2089
2018-11-05,EUR,INR,83.092
2018-11-05,EUR,ISK,137.9
2018-11-05,EUR,JPY,128.81
2018-11-05,EUR,KRW,1278.67
2018-11-05,EUR,MXN,22.8514
2018-11-05,EUR,MYR,4.7475
2018-11-05,EUR,NOK,9.524
2018-11-05,EUR,NZD,1.7085
2018-11-05,EUR,PHP,60.515
2018-11-05,EUR,PLN,4.3126
2018-11-05,EUR,RON,4.6608
2018-11-05,EUR,RUB,75.4376
2018-11-05,EUR,SEK,10.3268
2018-11-05,EUR,SGD,1.5651
2018-11-05,EUR,THB,37.476
2018-11-05,EUR,TRY,6.1783
2018-11-05,EUR,USD,1.137
2018-11-05,EUR,ZAR,16.323
2018-11-05,GBP,AUD,1.8053350089
2018-11-05,GBP,BGN,2.2343062775
2018-11-05,GBP,BRL,4.8269834923
2018-11-05,GBP,CAD,1.7006911521
2018-11-05,GBP,CHF,1.3065630891
2018-11-05,GBP,CNY,8.99982864
2018-11-05,GBP,CZK,29.5264751242
2018-11-05,GBP,DKK,8.5218484035
2018-11-05,GBP,EUR,1.1424001828
2018-11-05,GBP,GBP,1.0
2018-11-05,GBP,HKD,10.1727309076
2018-11-05,GBP,HRK,8.4975152796
2018-11-05,GBP,HUF,368.3555149369
2018-11-05,GBP,IDR,19452.4590163934
2018-11-05,GBP,ILS,4.8082481293
2018-11-05,GBP,INR,94.9243159879
2018-11-05,GBP,ISK,157.5369852059
2018-11-05,GBP,JPY,147.1525675444
2018-11-05,GBP,KRW,1460.7528417205
2018-11-05,GBP,MXN,26.1054435369
2018-11-05,GBP,MYR,5.4235448678
2018-11-05,GBP,NOK,10.8802193408
2018-11-05,GBP,NZD,1.9517907123
2018-11-05,GBP,PHP,69.1323470612
2018-11-05,GBP,PLN,4.9267150283
2018-11-05,GBP,RON,5.3244987719
2018-11-05,GBP,RUB,86.1799280288
2018-11-05,GBP,SEK,11.7973382076
2018-11-05,GBP,SGD,1.7879705261
2018-11-05,GBP,THB,42.81258925
2018-11-05,GBP,TRY,7.0580910493
2018-11-05,GBP,USD,1.2989090078
2018-11-05,GBP,ZAR,18.6473981836
2018-11-05,USD,AUD,1.389885664
2018-11-05,USD,BGN,1.7201407212
2018-11-05,USD,BRL,3.7161829376
2018-11-05,USD,CAD,1.3093227792
2018-11-05,USD,CHF,1.0058927001
2018-11-05,USD,CNY,6.9287598945
2018-11-05,USD,CZK,22.7317502199
2018-11-05,USD,DKK,6.5607739666
2018-11-05,USD,EUR,0.8795074758
2018-11-05,USD,GBP,0.769876869
2018-11-05,USD,HKD,7.8317502199
2018-11-05,USD,HRK,6.5420404573
2018-11-05,USD,HUF,283.5883905013
2018-11-05,USD,IDR,14975.998240985
2018-11-05,USD,ILS,3.701759015
2018-11-05,USD,INR,73.0800351803
2018-11-05,USD,ISK,121.2840809147
2018-11-05,USD,JPY,113.2893579595
2018-11-05,USD,KRW,1124.5998240985
2018-11-05,USD,MXN,20.0979771328
2018-11-05,USD,MYR,4.1754617414
2018-11-05,USD,NOK,8.3764291996
2018-11-05,USD,NZD,1.5026385224
2018-11-05,USD,PHP,53.2233948989
2018-11-05,USD,PLN,3.7929639402
2018-11-05,USD,RON,4.0992084433
2018-11-05,USD,RUB,66.3479331574
2018-11-05,USD,SEK,9.0824978012
2018-11-05,USD,SGD,1.3765171504
2018-11-05,USD,THB,32.9604221636
2018-11-05,USD,TRY,5.4338610378
2018-11-05,USD,USD,1.0
2018-11-05,USD,ZAR,14.3562005277
2018-11-06,EUR,AUD,1.5789
2018-11-06,EUR,BGN,1.9558
2018-11-06,EUR,BRL,4.2833
2018-11-06,EUR,CAD,1.4996
2018-11-06,EUR,CHF,1.146
2018-11-06,EUR,CNY,7.9015
2018-11-06,EUR,CZK,25.833
2018-11-06,EUR,DKK,7.4593
2018-11-06,EUR,GBP,0.87313
2018-11-06,EUR,HKD,8.951
2018-11-06,EUR,HRK,7.4383
2018-11-06,EUR,HUF,322.06
2018-11-06,EUR,IDR,16916.3
2018-11-06,EUR,ILS,4.2135
2018-11-06,EUR,INR,83.3785
2018-11-06,EUR,ISK,137.9
2018-11-06,EUR,JPY,129.31
2018-11-06,EUR,KRW,1280.9
2018-11-06,EUR,MXN,22.7736
2018-11-06,EUR,MYR,4.7604
2018-11-06,EUR,NOK,9.5448
2018-11-06,EUR,NZD,1.7105
2018-11-06,EUR,PHP,60.482
2018-11-06,EUR,PLN,4.3088
2018-11-06,EUR,RON,4.6647
2018-11-06,EUR,RUB,75.3169
2018-11-06,EUR,SEK,10.347
2018-11-06,EUR,SGD,1.5693
2018-11-06,EUR,THB,37.644
2018-11-06,EUR,TRY,6.1246
2018-11-06,EUR,USD,1.1428
2018-11-06,EUR,ZAR,16.2351
2018-11-06,GBP,AUD,1.8083217848
2018-11-06,GBP,BGN,2.2399871726
2018-11-06,GBP,BRL,4.9056841478
2018-11-06,GBP,CAD,1.7174991124
2018-11-06,GBP,CHF,1.312519327
2018-11-06,GBP,CNY,9.049626058
2018-11-06,GBP,CZK,29.5866594894
2018-11-06,GBP,DKK,8.5431722653
2018-11-06,GBP,EUR,1.1453048229
2018-11-06,GBP,GBP,1.0
2018-11-06,GBP,HKD,10.2516234696
2018-11-06,GBP,HRK,8.519120864
2018-11-06,GBP,HUF,368.8568712563
2018-11-06,GBP,IDR,19374.3199752614
2018-11-06,GBP,ILS,4.8257418712
2018-11-06,GBP,INR,95.4937981744
2018-11-06,GBP,ISK,157.937535075
2018-11-06,GBP,JPY,148.0993666464
2018-11-06,GBP,KRW,1467.0209476252
2018-11-06,GBP,MXN,26.0827139143
2018-11-06,GBP,MYR,5.4521090788
2018-11-06,GBP,NOK,10.9317054734
2018-11-06,GBP,NZD,1.9590438995
2018-11-06,GBP,PHP,69.2703262973
2018-11-06,GBP,PLN,4.9348894208
2018-11-06,GBP,RON,5.3425034073
2018-11-06,GBP,RUB,86.2608088143
2018-11-06,GBP,SEK,11.8504690023
2018-11-06,GBP,SGD,1.7973268585
2018-11-06,GBP,THB,43.1138547524
2018-11-06,GBP,TRY,7.0145339182
2018-11-06,GBP,USD,1.3088543516
2018-11-06,GBP,ZAR,18.5941383299
2018-11-06,USD,AUD,1.3816065803
2018-11-06,USD,BGN,1.7114105705
2018-11-06,USD,BRL,3.7480749037
2018-11-06,USD,CAD,1.3122156108
2018-11-06,USD,CHF,1.00280014
2018-11-06,USD,CNY,6.9141582079
2018-11-06,USD,CZK,22.6050052503
2018-11-06,USD,DKK,6.5272138607
2018-11-06,USD,EUR,0.8750437522
2018-11-06,USD,GBP,0.7640269513
2018-11-06,USD,HKD,7.8325166258
2018-11-06,USD,HRK,6.5088379419
2018-11-06,USD,HUF,281.8165908295
2018-11-06,USD,IDR,14802.5026251313
2018-11-06,USD,ILS,3.6869968498
2018-11-06,USD,INR,72.9598354918
2018-11-06,USD,ISK,120.6685334267
2018-11-06,USD,JPY,113.1519075954
2018-11-06,USD,KRW,1120.8435421771
2018-11-06,USD,MXN,19.9278963948
2018-11-06,USD,MYR,4.1655582779
2018-11-06,USD,NOK,8.3521176059
2018-11-06,USD,NZD,1.4967623381
2018-11-06,USD,PHP,52.9243962198
2018-11-06,USD,PLN,3.7703885194
2018-11-06,USD,RON,4.0818165908
2018-11-06,USD,RUB,65.9055827791
2018-11-06,USD,SEK,9.0540777039
2018-11-06,USD,SGD,1.3732061603
2018-11-06,USD,THB,32.9401470074
2018-11-06,USD,TRY,5.3592929646
2018-11-06,USD,USD,1.0
2018-11-06,USD,ZAR,14.2064228211
2018-11-07,EUR,AUD,1.575
2018-11-07,EUR,BGN,1.9558
2018-11-07,EUR,BRL,4.3061
2018-11-07,EUR,CAD,1.5019
2018-11-07,EUR,CHF,1.1444
2018-11-07,EUR,CNY,7.9426
2018-11-07,EUR,CZK,25.88
2018-11-07,EUR,DKK,7.4598
2018-11-07,EUR,GBP,0.87403
2018-11-07,EUR,HKD,8.9935
2018-11-07,EUR,HRK,7.4338
2018-11-07,EUR,HUF,321.76
2018-11-07,EUR,IDR,16748.05
2018-11-07,EUR,ILS,4.2182
2018-11-07,EUR,INR,83.28
2018-11-07,EUR,ISK,138.1
2018-11-07,EUR,JPY,130.02
2018-11-07,EUR,KRW,1286.25
2018-11-07,EUR,MXN,22.6326
2018-11-07,EUR,MYR,4.7734
2018-11-07,EUR,NOK,9.5328
2018-11-07,EUR,NZD,1.6954
2018-11-07,EUR,PHP,60.584
2018-11-07,EUR,PLN,4.294
2018-11-07,EUR,RON,4.6621
2018-11-07,EUR,RUB,75.7709
2018-11-07,EUR,SEK,10.3313
2018-11-07,EUR,SGD,1.5729
2018-11-07,EUR,THB,37.66
2018-11-07,EUR,TRY,6.1357
2018-11-07,EUR,USD,1.1487
2018-11-07,EUR,ZAR,16.0216
2018-11-07,GBP,AUD,1.8019976431
2018-11-07,GBP,BGN,2.2376806288
2018-11-07,GBP,BRL,4.9267187625
2018-11-07,GBP,CAD,1.71836207
2018-11-07,GBP,CHF,1.3093372081
2018-11-07,GBP,CNY,9.0873310985
2018-11-07,GBP,CZK,29.6099676212
2018-11-07,GBP,DKK,8.534947313
2018-11-07,GBP,EUR,1.1441254877
2018-11-07,GBP,GBP,1.0
2018-11-07,GBP,HKD,10.2896925735
2018-11-07,GBP,HRK,8.5052000503
2018-11-07,GBP,HUF,368.133816917
2018-11-07,GBP,IDR,19161.8708739975
2018-11-07,GBP,ILS,4.8261501321
2018-11-07,GBP,INR,95.2827706143
2018-11-07,GBP,ISK,158.0037298491
2018-11-07,GBP,JPY,148.7591959086
2018-11-07,GBP,KRW,1471.6314085329
2018-11-07,GBP,MXN,25.8945345125
2018-11-07,GBP,MYR,5.4613686029
2018-11-07,GBP,NOK,10.906719449
2018-11-07,GBP,NZD,1.9397503518
2018-11-07,GBP,PHP,69.3156985458
2018-11-07,GBP,PLN,4.9128748441
2018-11-07,GBP,RON,5.3340274361
2018-11-07,GBP,RUB,86.6914179147
2018-11-07,GBP,SEK,11.8203036509
2018-11-07,GBP,SGD,1.7995949796
2018-11-07,GBP,THB,43.0877658662
2018-11-07,GBP,TRY,7.0200107548
2018-11-07,GBP,USD,1.3142569477
2018-11-07,GBP,ZAR,18.3307209135
2018-11-07,USD,AUD,1.3711151737
2018-11-07,USD,BGN,1.7026203534
2018-11-07,USD,BRL,3.7486724123
2018-11-07,USD,CAD,1.3074780186
2018-11-07,USD,CHF,0.9962566379
2018-11-07,USD,CNY,6.9144250022
2018-11-07,USD,CZK,22.5298163141
2018-11-07,USD,DKK,6.4941237921
2018-11-07,USD,EUR,0.8705493166
2018-11-07,USD,GBP,0.7608862192
2018-11-07,USD,HKD,7.829285279
2018-11-07,USD,HRK,6.4714895099
2018-11-07,USD,HUF,280.1079481153
2018-11-07,USD,IDR,14580.0034821973
2018-11-07,USD,ILS,3.6721511274
2018-11-07,USD,INR,72.499347088
2018-11-07,USD,ISK,120.2228606251
2018-11-07,USD,JPY,113.1888221468
2018-11-07,USD,KRW,1119.7440585009
2018-11-07,USD,MXN,19.7027944633
2018-11-07,USD,MYR,4.1554801079
2018-11-07,USD,NOK,8.2987725255
2018-11-07,USD,NZD,1.4759293114
2018-11-07,USD,PHP,52.741359798
2018-11-07,USD,PLN,3.7381387656
2018-11-07,USD,RON,4.058587969
2018-11-07,USD,RUB,65.9623052146
2018-11-07,USD,SEK,8.9939061548
2018-11-07,USD,SGD,1.3692870201
2018-11-07,USD,THB,32.7848872639
2018-11-07,USD,TRY,5.341429442
2018-11-07,USD,USD,1.0
2018-11-07,USD,ZAR,13.9475929311
2018-11-08,EUR,AUD,1.5668
2018-11-08,EUR,BGN,1.9558
2018-11-08,EUR,BRL,4.2622
2018-11-08,EUR,CAD,1.4972
2018-11-08,EUR,CHF,1.1456
2018-11-08,EUR,CNY,7.9192
2018-11-08,EUR,CZK,25.887
2018-11-08,EUR,DKK,7.4597
2018-11-08,EUR,GBP,0.87163
2018-11-08,EUR,HKD,8.9414
2018-11-08,EUR,HRK,7.4315
2018-11-08,EUR,HUF,321.44
2018-11-08,EUR,IDR,16610.5
2018-11-08,EUR,ILS,4.195
2018-11-08,EUR,INR,82.7195
2018-11-08,EUR,ISK,138.3
2018-11-08,EUR,JPY,129.9
2018-11-08,EUR,KRW,1275.88
2018-11-08,EUR,MXN,22.686
2018-11-08,EUR,MYR,4.7563
2018-11-08,EUR,NOK,9.5078
2018-11-08,EUR,NZD,1.6838
2018-11-08,EUR,PHP,60.308
2018-11-08,EUR,PLN,4.2915
2018-11-08,EUR,RON,4.6602
2018-11-08,EUR,RUB,75.8313
2018-11-08,EUR,SEK,10.2528
2018-11-08,EUR,SGD,1.5663
2018-11-08,EUR,THB,37.596
2018-11-08,EUR,TRY,6.1926
2018-11-08,EUR,USD,1.1424
2018-11-08,EUR,ZAR,15.959
2018-11-08,GBP,AUD,1.7975517135
2018-11-08,GBP,BGN,2.2438419972
2018-11-08,GBP,BRL,4.8899188876
2018-11-08,GBP,CAD,1.7177013182
2018-11-08,GBP,CHF,1.3143191492
2018-11-08,GBP,CNY,9.0855064649
2018-11-08,GBP,CZK,29.6995284696
2018-11-08,GBP,DKK,8.5583332377
2018-11-08,GBP,EUR,1.1472757936
2018-11-08,GBP,GBP,1.0
2018-11-08,GBP,HKD,10.2582517811
2018-11-08,GBP,HRK,8.5259800603
2018-11-08,GBP,HUF,368.7803311038
2018-11-08,GBP,IDR,19056.8245700584
2018-11-08,GBP,ILS,4.8128219543
2018-11-08,GBP,INR,94.902080011
2018-11-08,GBP,ISK,158.6682422588
2018-11-08,GBP,JPY,149.0311255923
2018-11-08,GBP,KRW,1463.7862395741
2018-11-08,GBP,MXN,26.0270986542
2018-11-08,GBP,MYR,5.4567878572
2018-11-08,GBP,NOK,10.9080687907
2018-11-08,GBP,NZD,1.9317829813
2018-11-08,GBP,PHP,69.1899085621
2018-11-08,GBP,PLN,4.9235340684
2018-11-08,GBP,RON,5.3465346535
2018-11-08,GBP,RUB,86.9994148893
2018-11-08,GBP,SEK,11.7627892569
2018-11-08,GBP,SGD,1.7969780756
2018-11-08,GBP,THB,43.1329807372
2018-11-08,GBP,TRY,7.1046200796
2018-11-08,GBP,USD,1.3106478666
2018-11-08,GBP,ZAR,18.3093743905
2018-11-08,USD,AUD,1.3714985994
2018-11-08,USD,BGN,1.7120098039
2018-11-08,USD,BRL,3.7309173669
2018-11-08,USD,CAD,1.3105742297
2018-11-08,USD,CHF,1.0028011204
2018-11-08,USD,CNY,6.9320728291
2018-11-08,USD,CZK,22.6601890756
2018-11-08,USD,DKK,6.5298494398
2018-11-08,USD,EUR,0.8753501401
2018-11-08,USD,GBP,0.7629814426
2018-11-08,USD,HKD,7.8268557423
2018-11-08,USD,HRK,6.5051645658
2018-11-08,USD,HUF,281.3725490196
2018-11-08,USD,IDR,14540.0035014006
2018-11-08,USD,ILS,3.6720938375
2018-11-08,USD,INR,72.4085259104
2018-11-08,USD,ISK,121.0609243697
2018-11-08,USD,JPY,113.7079831933
2018-11-08,USD,KRW,1116.8417366947
2018-11-08,USD,MXN,19.8581932773
2018-11-08,USD,MYR,4.1634278711
2018-11-08,USD,NOK,8.3226540616
2018-11-08,USD,NZD,1.4739145658
2018-11-08,USD,PHP,52.7906162465
2018-11-08,USD,PLN,3.7565651261
2018-11-08,USD,RON,4.0793067227
2018-11-08,USD,RUB,66.3789390756
2018-11-08,USD,SEK,8.974789916
2018-11-08,USD,SGD,1.3710609244
2018-11-08,USD,THB,32.9096638655
2018-11-08,USD,TRY,5.4206932773
2018-11-08,USD,USD,1.0
2018-11-08,USD,ZAR,13.9697128852
2018-11-09,EUR,AUD,1.5663
2018-11-09,EUR,BGN,1.9558
2018-11-09,EUR,BRL,4.254
2018-11-09,EUR,CAD,1.4969
2018-11-09,EUR,CHF,1.1414
2018-11-09,EUR,CNY,7.8852
2018-11-09,EUR,CZK,25.936
2018-11-09,EUR,DKK,7.4594
2018-11-09,EUR,GBP,0.87053
2018-11-09,EUR,HKD,8.8843
2018-11-09,EUR,HRK,7.43
2018-11-09,EUR,HUF,321.31
2018-11-09,EUR,IDR,16661.6
2018-11-09,EUR,ILS,4.171
2018-11-09,EUR,INR,82.264
2018-11-09,EUR,ISK,138.5
2018-11-09,EUR,JPY,129.26
2018-11-09,EUR,KRW,1278.77
2018-11-09,EUR,MXN,23.0001
2018-11-09,EUR,MYR,4.7399
2018-11-09,EUR,NOK,9.5418
2018-11-09,EUR,NZD,1.6815
2018-11-09,EUR,PHP,60.256
2018-11-09,EUR,PLN,4.288
2018-11-09,EUR,RON,4.657
2018-11-09,EUR,RUB,76.4283
2018-11-09,EUR,SEK,10.2648
2018-11-09,EUR,SGD,1.5627
2018-11-09,EUR,THB,37.453
2018-11-09,EUR,TRY,6.2261
2018-11-09,EUR,USD,1.1346
2018-11-09,EUR,ZAR,16.1884
2018-11-09,GBP,AUD,1.7992487335
2018-11-09,GBP,BGN,2.2466773115
2018-11-09,GBP,BRL,4.8866782305
2018-11-09,GBP,CAD,1.7195271846
2018-11-09,GBP,CHF,1.3111552732
2018-11-09,GBP,CNY,9.0579302264
2018-11-09,GBP,CZK,29.7933442845
2018-11-09,GBP,DKK,8.5688029132
2018-11-09,GBP,EUR,1.1487254891
2018-11-09,GBP,GBP,1.0
2018-11-09,GBP,HKD,10.2056218625
2018-11-09,GBP,HRK,8.5350303838
2018-11-09,GBP,HUF,369.096986893
2018-11-09,GBP,IDR,19139.6046086867
2018-11-09,GBP,ILS,4.7913340149
2018-11-09,GBP,INR,94.4987536328
2018-11-09,GBP,ISK,159.0984802362
2018-11-09,GBP,JPY,148.4842567172
2018-11-09,GBP,KRW,1468.9556936579
2018-11-09,GBP,MXN,26.4208011212
2018-11-09,GBP,MYR,5.4448439456
2018-11-09,GBP,NOK,10.9609088716
2018-11-09,GBP,NZD,1.9315819099
2018-11-09,GBP,PHP,69.2176030694
2018-11-09,GBP,PLN,4.9257348971
2018-11-09,GBP,RON,5.3496146026
2018-11-09,GBP,RUB,87.7951362963
2018-11-09,GBP,SEK,11.7914374002
2018-11-09,GBP,SGD,1.7951133218
2018-11-09,GBP,THB,43.0232157421
2018-11-09,GBP,TRY,7.1520797675
2018-11-09,GBP,USD,1.3033439399
2018-11-09,GBP,ZAR,18.5960277073
2018-11-09,USD,AUD,1.3804865151
2018-11-09,USD,BGN,1.7237793055
2018-11-09,USD,BRL,3.7493389741
2018-11-09,USD,CAD,1.319319584
2018-11-09,USD,CHF,1.0059933016
2018-11-09,USD,CNY,6.9497620307
2018-11-09,USD,CZK,22.8591574123
2018-11-09,USD,DKK,6.5744755861
2018-11-09,USD,EUR,0.881367883
2018-11-09,USD,GBP,0.7672571831
2018-11-09,USD,HKD,7.8303366825
2018-11-09,USD,HRK,6.5485633704
2018-11-09,USD,HUF,283.1923144721
2018-11-09,USD,IDR,14684.9991186321
2018-11-09,USD,ILS,3.6761854398
2018-11-09,USD,INR,72.5048475234
2018-11-09,USD,ISK,122.0694517892
2018-11-09,USD,JPY,113.9256125507
2018-11-09,USD,KRW,1127.0668076855
2018-11-09,USD,MXN,20.2715494447
2018-11-09,USD,MYR,4.1775956284
2018-11-09,USD,NOK,8.4098360656
2018-11-09,USD,NZD,1.4820200952
2018-11-09,USD,PHP,53.1077031553
2018-11-09,USD,PLN,3.7793054821
2018-11-09,USD,RON,4.1045302309
2018-11-09,USD,RUB,67.3614489688
2018-11-09,USD,SEK,9.0470650449
2018-11-09,USD,SGD,1.3773135907
2018-11-09,USD,THB,33.0098713203
2018-11-09,USD,TRY,5.4874845761
2018-11-09,USD,USD,1.0
2018-11-09,USD,ZAR,14.2679358364
2018-11-12,EUR,AUD,1.5623
2018-11-12,EUR,BGN,1.9558
2018-11-12,EUR,BRL,4.2217
2018-11-12,EUR,CAD,1.4873
2018-11-12,EUR,CHF,1.1368
2018-11-12,EUR,CNY,7.8447
2018-11-12,EUR,CZK,25.942
2018-11-12,EUR,DKK,7.4597
2018-11-12,EUR,GBP,0.87563
2018-11-12,EUR,HKD,8.8242
2018-11-12,EUR,HRK,7.427
2018-11-12,EUR,HUF,321.72
2018-11-12,EUR,IDR,16680.1
2018-11-12,EUR,ILS,4.1423
2018-11-12,EUR,INR,82.1106
2018-11-12,EUR,ISK,138.5
2018-11-12,EUR,JPY,128.2
2018-11-12,EUR,KRW,1280.12
2018-11-12,EUR,MXN,22.8373
2018-11-12,EUR,MYR,4.7133
2018-11-12,EUR,NOK,9.5378
2018-11-12,EUR,NZD,1.6699
2018-11-12,EUR,PHP,59.973
2018-11-12,EUR,PLN,4.2968
2018-11-12,EUR,RON,4.6575
2018-11-12,EUR,RUB,76.18
2018-11-12,EUR,SEK,10.2705
2018-11-12,EUR,SGD,1.556
2018-11-12,EUR,THB,37.298
2018-11-12,EUR,TRY,6.1282
2018-11-12,EUR,USD,1.1265
2018-11-12,EUR,ZAR,16.1851
2018-11-12,GBP,AUD,1.7842010895
2018-11-12,GBP,BGN,2.2335918139
2018-11-12,GBP,BRL,4.8213286434
2018-11-12,GBP,CAD,1.6985484737
2018-11-12,GBP,CHF,1.298265249
2018-11-12,GBP,CNY,8.9589210054
2018-11-12,GBP,CZK,29.6266687985
2018-11-12,GBP,DKK,8.5192375775
2018-11-12,GBP,EUR,1.1420348777
2018-11-12,GBP,GBP,1.0
2018-11-12,GBP,HKD,10.0775441682
2018-11-12,GBP,HRK,8.481893037
2018-11-12,GBP,HUF,367.4154608682
2018-11-12,GBP,IDR,19049.2559642771
2018-11-12,GBP,ILS,4.7306510741
2018-11-12,GBP,INR,93.7731690326
2018-11-12,GBP,ISK,158.1718305677
2018-11-12,GBP,JPY,146.4088713269
2018-11-12,GBP,KRW,1461.9416876991
2018-11-12,GBP,MXN,26.0809931135
2018-11-12,GBP,MYR,5.3827529893
2018-11-12,GBP,NOK,10.892500257
2018-11-12,GBP,NZD,1.9070840423
2018-11-12,GBP,PHP,68.491257723
2018-11-12,GBP,PLN,4.9070954627
2018-11-12,GBP,RON,5.3190274431
2018-11-12,GBP,RUB,87.0002169866
2018-11-12,GBP,SEK,11.7292692119
2018-11-12,GBP,SGD,1.7770062698
2018-11-12,GBP,THB,42.5956168701
2018-11-12,GBP,TRY,6.9986181378
2018-11-12,GBP,USD,1.2865022898
2018-11-12,GBP,ZAR,18.4839486998
2018-11-12,USD,AUD,1.3868619618
2018-11-12,USD,BGN,1.7361739902
2018-11-12,USD,BRL,3.7476253884
2018-11-12,USD,CAD,1.3202840657
2018-11-12,USD,CHF,1.0091433644
2018-11-12,USD,CNY,6.9637816245
2018-11-12,USD,CZK,23.0288504217
2018-11-12,USD,DKK,6.622015091
2018-11-12,USD,EUR,0.8877052818
2018-11-12,USD,GBP,0.7773013759
2018-11-12,USD,HKD,7.8332889481
2018-11-12,USD,HRK,6.5929871283
2018-11-12,USD,HUF,285.5925432756
2018-11-12,USD,IDR,14807.0128717266
2018-11-12,USD,ILS,3.677141589
2018-11-12,USD,INR,72.8900133156
2018-11-12,USD,ISK,122.9471815357
2018-11-12,USD,JPY,113.8038171327
2018-11-12,USD,KRW,1136.3692853972
2018-11-12,USD,MXN,20.2727918331
2018-11-12,USD,MYR,4.1840213049
2018-11-12,USD,NOK,8.4667554372
2018-11-12,USD,NZD,1.4823790502
2018-11-12,USD,PHP,53.2383488682
2018-11-12,USD,PLN,3.814292055
2018-11-12,USD,RON,4.1344873502
2018-11-12,USD,RUB,67.6253883711
2018-11-12,USD,SEK,9.1171770972
2018-11-12,USD,SGD,1.3812694186
2018-11-12,USD,THB,33.1096316023
2018-11-12,USD,TRY,5.4400355082
2018-11-12,USD,USD,1.0
2018-11-12,USD,ZAR,14.3675987572
2018-11-13,EUR,AUD,1.5628
2018-11-13,EUR,BGN,1.9558
2018-11-13,EUR,BRL,4.2479
2018-11-13,EUR,CAD,1.4888
2018-11-13,EUR,CHF,1.1368
2018-11-13,EUR,CNY,7.8354
2018-11-13,EUR,CZK,25.939
2018-11-13,EUR,DKK,7.4613
2018-11-13,EUR,GBP,0.86945
2018-11-13,EUR,HKD,8.8161
2018-11-13,EUR,HRK,7.4238
2018-11-13,EUR,HUF,322.89
2018-11-13,EUR,IDR,16692.18
2018-11-13,EUR,ILS,4.1593
2018-11-13,EUR,INR,81.839
2018-11-13,EUR,ISK,139.4
2018-11-13,EUR,JPY,128.32
2018-11-13,EUR,KRW,1277.21
2018-11-13,EUR,MXN,23.0152
2018-11-13,EUR,MYR,4.7229
2018-11-13,EUR,NOK,9.5563
2018-11-13,EUR,NZD,1.6684
2018-11-13,EUR,PHP,59.885
2018-11-13,EUR,PLN,4.2992
2018-11-13,EUR,RON,4.6612
2018-11-13,EUR,RUB,76.199
2018-11-13,EUR,SEK,10.2284
2018-11-13,EUR,SGD,1.5559
2018-11-13,EUR,THB,37.178
2018-11-13,EUR,TRY,6.1857
2018-11-13,EUR,USD,1.1261
2018-11-13,EUR,ZAR,16.2504
2018-11-13,GBP,AUD,1.7974581632
2018-11-13,GBP,BGN,2.2494680545
2018-11-13,GBP,BRL,4.8857323595
2018-11-13,GBP,CAD,1.712346886
2018-11-13,GBP,CHF,1.3074932429
2018-11-13,GBP,CNY,9.0119040773
2018-11-13,GBP,CZK,29.8338029789
2018-11-13,GBP,DKK,8.5816320662
2018-11-13,GBP,EUR,1.1501523952
2018-11-13,GBP,GBP,1.0
2018-11-13,GBP,HKD,10.1398585313
2018-11-13,GBP,HRK,8.5385013514
2018-11-13,GBP,HUF,371.3727068837
2018-11-13,GBP,IDR,19198.5508079821
2018-11-13,GBP,ILS,4.7838288573
2018-11-13,GBP,INR,94.1273218701
2018-11-13,GBP,ISK,160.3312438898
2018-11-13,GBP,JPY,147.5875553511
